FunctionName, Calculator,N,Init time (s), Calc.time(s), Calc.Freq(hz), Bytes, MaxError, FirstBlank, Err1, Err2, Err3, Blank
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,112,0,1.71951e+08,5.81562,8, 0.00551799,,0.00551799,0.00413419,0.00530906,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,116,0,1.68785e+08,5.92469,8, 0.00582959,,0.00393907,0.00446403,0.00582959,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,120,0,1.83786e+08,5.44112,8, 0.00713478,,0.00206669,0.00383752,0.00713478,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,124,0,1.90408e+08,5.25189,8, 0.00613716,,0.00227235,0.00357072,0.00613716,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,128,0,2.11174e+08,4.73543,8, 0.00420118,,0.0032961,0.00358123,0.00420118,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,132,0,2.20261e+08,4.54008,8, 0.00491804,,0.00307227,0.00332331,0.00491804,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,136,0,2.32855e+08,4.29451,8, 0.00607364,,0.00474619,0.00404278,0.00607364,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,140,0,2.50312e+08,3.99501,8, 0.00578873,,0.00458978,0.00355145,0.00578873,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,144,0,2.51378e+08,3.97807,8, 0.00481039,,0.0039476,0.00481039,0.00442673,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,148,0,2.64551e+08,3.77999,8, 0.00587081,,0.00252033,0.00430028,0.00587081,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,152,0,2.63246e+08,3.79872,8, 0.00483965,,0.00196097,0.00362593,0.00483965,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,156,0,2.93874e+08,3.40282,8, 0.00495918,,0.00188937,0.00410894,0.00495918,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,160,0,3.05289e+08,3.27559,8, 0.00588638,,0.0024914,0.00273445,0.00588638,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,164,0,3.04203e+08,3.28727,8, 0.00425813,,0.00214927,0.00367061,0.00425813,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,168,0,3.18349e+08,3.14121,8, 0.00486213,,0.00310834,0.00281812,0.00486213,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,172,0,3.14548e+08,3.17917,8, 0.00559436,,0.00337347,0.00358396,0.00559436,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,176,0,3.20942e+08,3.11582,8, 0.00519978,,0.00256329,0.00405319,0.00519978,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,180,0,3.39574e+08,2.94487,8, 0.00482688,,0.0017009,0.00249349,0.00482688,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,184,0,3.51208e+08,2.84731,8, 0.00739554,,0.00163986,0.00398802,0.00739554,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,188,0,3.59173e+08,2.78417,8, 0.00881566,,0.00170938,0.00348732,0.00881566,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,192,0,3.82658e+08,2.6133,8, 0.00602827,,0.00188001,0.00413755,0.00602827,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,196,0,4.05608e+08,2.46544,8, 0.00585028,,0.00160201,0.00293096,0.00585028,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,200,0,4.29069e+08,2.33063,8, 0.00389467,,0.00225877,0.00341385,0.00389467,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,204,0,4.36107e+08,2.29301,8, 0.00485882,,0.00237765,0.00265119,0.00485882,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,208,0,4.45581e+08,2.24426,8, 0.00708435,,0.0021519,0.00359414,0.00708435,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,212,0,4.38078e+08,2.2827,8, 0.00586138,,0.00153561,0.00223636,0.00586138,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,216,0,4.80698e+08,2.08031,8, 0.00498514,,0.00158749,0.00231944,0.00498514,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,220,0,5.01019e+08,1.99593,8, 0.0068842,,0.00167932,0.00274928,0.0068842,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,224,0,4.8181e+08,2.07551,8, 0.00712125,,0.002294,0.00366966,0.00712125,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,228,0,4.9257e+08,2.03017,8, 0.00411727,,0.00145736,0.00290375,0.00411727,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,232,0,5.53488e+08,1.80672,8, 0.00431413,,0.00222781,0.00337512,0.00431413,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,236,0,5.33863e+08,1.87314,8, 0.00491608,,0.00204844,0.00279846,0.00491608,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,240,0,5.97261e+08,1.67431,8, 0.00435278,,0.00154207,0.00376082,0.00435278,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,244,0,6.1279e+08,1.63188,8, 0.00630573,,0.00144627,0.00264998,0.00630573,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,248,0,5.9859e+08,1.67059,8, 0.00532539,,0.00150986,0.00213439,0.00532539,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,252,0,6.48164e+08,1.54282,8, 0.00377488,,0.00157067,0.00271195,0.00377488,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,256,0,6.41832e+08,1.55804,8, 0.00460575,,0.00160806,0.00234853,0.00460575,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,260,0,6.97491e+08,1.43371,8, 0.00598175,,0.00137696,0.00267183,0.00598175,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,264,0,6.83674e+08,1.46268,8, 0.00418034,,0.00140676,0.0024644,0.00418034,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,268,0,7.48513e+08,1.33598,8, 0.0038791,,0.00148979,0.00316471,0.0038791,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,272,0,7.67781e+08,1.30246,8, 0.00490478,,0.00142597,0.00377678,0.00490478,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,276,0,7.79064e+08,1.28359,8, 0.0051985,,0.00137779,0.00295217,0.0051985,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,280,0,8.08284e+08,1.23719,8, 0.00490188,,0.00146677,0.00267047,0.00490188,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,284,0,8.30244e+08,1.20447,8, 0.00498054,,0.0015536,0.00302543,0.00498054,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,288,0,8.51235e+08,1.17476,8, 0.00717104,,0.00157582,0.00312333,0.00717104,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,292,0,8.77088e+08,1.14014,8, 0.0084694,,0.00139711,0.00246122,0.0084694,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,296,0,9.05042e+08,1.10492,8, 0.00547539,,0.00141022,0.00337596,0.00547539,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,300,0,9.28433e+08,1.07708,8, 0.00410265,,0.00143752,0.00203188,0.00410265,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,304,0,9.4774e+08,1.05514,8, 0.00322651,,0.00136492,0.00278495,0.00322651,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,308,0,9.84177e+08,1.01608,8, 0.00496552,,0.00142008,0.00310029,0.00496552,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,312,0,1.00875e+09,0.991322,8, 0.00428915,,0.00142967,0.00279851,0.00428915,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,316,0,9.89397e+08,1.01072,8, 0.00416863,,0.00143763,0.00276105,0.00416863,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,320,0,1.05021e+09,0.952193,8, 0.00952632,,0.00147728,0.00952632,0.00467212,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,324,0,1.08982e+09,0.917583,8, 0.012953,,0.00137489,0.0023621,0.012953,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,328,0,1.1036e+09,0.906123,8, 0.00468329,,0.00136456,0.00346746,0.00468329,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,332,0,1.11912e+09,0.893562,8, 0.00477893,,0.00134927,0.00240091,0.00477893,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,336,0,1.139e+09,0.877963,8, 0.00496334,,0.00138936,0.00376214,0.00496334,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,340,0,1.18645e+09,0.842852,8, 0.00366725,,0.00135755,0.0026728,0.00366725,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,344,0,1.19972e+09,0.833528,8, 0.00457188,,0.00181962,0.00296819,0.00457188,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,348,0,1.23613e+09,0.808976,8, 0.00412263,,0.00140789,0.00322267,0.00412263,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,352,0,1.24413e+09,0.803772,8, 0.00459299,,0.00146586,0.00408996,0.00459299,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,356,0,1.27319e+09,0.785431,8, 0.0108402,,0.00136321,0.00312407,0.0108402,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,360,0,1.31042e+09,0.763115,8, 0.00398157,,0.00138012,0.0033066,0.00398157,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,364,0,1.3051e+09,0.766223,8, 0.00397271,,0.00142006,0.00321375,0.00397271,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,368,0,1.36162e+09,0.734419,8, 0.00364977,,0.00134811,0.00310212,0.00364977,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,372,0,1.38585e+09,0.721577,8, 0.00696701,,0.00133655,0.00484132,0.00696701,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,376,0,1.41705e+09,0.705691,8, 0.00715022,,0.00131463,0.00230149,0.00715022,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,380,0,1.42632e+09,0.701106,8, 0.00309896,,0.0013902,0.00260288,0.00309896,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,384,0,1.53046e+09,0.653399,8, 0.00479423,,0.00141764,0.00276814,0.00479423,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,388,0,1.51334e+09,0.660792,8, 0.00386598,,0.00129494,0.00348383,0.00386598,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,392,0,1.53749e+09,0.65041,8, 0.00545943,,0.00135176,0.0020767,0.00545943,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,396,0,1.57993e+09,0.63294,8, 0.00438998,,0.00137254,0.00392687,0.00438998,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,400,0,1.61184e+09,0.620411,8, 0.00397861,,0.00134608,0.00233337,0.00397861,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,404,0,1.66064e+09,0.602178,8, 0.00448939,,0.00132672,0.00326892,0.00448939,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,408,0,1.68985e+09,0.59177,8, 0.00508579,,0.00130934,0.00328466,0.00508579,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,412,0,1.72754e+09,0.578859,8, 0.00377071,,0.00135987,0.00285667,0.00377071,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,416,0,1.73933e+09,0.574935,8, 0.00408813,,0.00139967,0.00287645,0.00408813,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,420,0,1.76818e+09,0.565555,8, 0.00417629,,0.0013106,0.00240901,0.00417629,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,424,0,1.84299e+09,0.542597,8, 0.00477668,,0.00134355,0.00280383,0.00477668,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,428,0,1.87634e+09,0.532953,8, 0.012417,,0.00137614,0.00360336,0.012417,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,432,0,1.91572e+09,0.521997,8, 0.00509909,,0.00134606,0.00254468,0.00509909,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,436,0,1.94556e+09,0.513991,8, 0.00493542,,0.00131737,0.00233341,0.00493542,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,440,0,1.99125e+09,0.502197,8, 0.00501961,,0.00129963,0.00273284,0.00501961,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,444,0,2.03801e+09,0.490674,8, 0.00496489,,0.00132521,0.00496489,0.00478211,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,448,0,2.08065e+09,0.480619,8, 0.00478588,,0.00135742,0.00262816,0.00478588,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,452,0,2.11948e+09,0.471815,8, 0.00412811,,0.00128471,0.00268682,0.00412811,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,456,0,2.20501e+09,0.453513,8, 0.00463366,,0.00131587,0.0024087,0.00463366,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,460,0,2.16401e+09,0.462106,8, 0.00442835,,0.00171694,0.00269236,0.00442835,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,464,0,2.20156e+09,0.454223,8, 0.00478073,,0.00131012,0.00272231,0.00478073,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,468,0,2.27923e+09,0.438746,8, 0.00420587,,0.00129346,0.00290111,0.00420587,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,472,0,2.28092e+09,0.43842,8, 0.00406566,,0.00132071,0.00248326,0.00406566,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,476,0,2.35213e+09,0.425146,8, 0.00461097,,0.00130628,0.00214218,0.00461097,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,480,0,2.38365e+09,0.419525,8, 0.00422357,,0.0013432,0.0026482,0.00422357,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,484,0,2.41925e+09,0.413352,8, 0.00418747,,0.0013151,0.00230572,0.00418747,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,488,0,2.47558e+09,0.403945,8, 0.00425044,,0.00131043,0.00197314,0.00425044,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,492,0,2.52424e+09,0.396159,8, 0.00471833,,0.00132949,0.0024152,0.00471833,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,496,0,2.62917e+09,0.380348,8, 0.00460223,,0.00130984,0.00338768,0.00460223,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,500,0,2.61427e+09,0.382516,8, 0.00461395,,0.00166517,0.00300221,0.00461395,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,504,0,2.6715e+09,0.374321,8, 0.00410045,,0.0012821,0.00300615,0.00410045,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,508,0,2.69885e+09,0.370528,8, 0.00515146,,0.00131584,0.00515146,0.00483725,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,512,0,2.72674e+09,0.366739,8, 0.00395722,,0.0013515,0.00269363,0.00395722,
Non-smooth: Wendland CSRBF+Runge,linear interp; trapezoid rule; CPU ,516,0,2.7551e+09,0.362964,8, 0.0176232,,0.00131196,0.00380138,0.0176232,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,8,0.002,2.76427e+06,361.759,8, 0.367776,,0.367776,0.146784,0.19847,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,12,0.002,22839,43784.8,8, 0.233767,,0.233767,0.0926245,0.174108,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,16,0.005,54573,18324.1,8, 0.153698,,0.153698,0.0611566,0.0801169,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,20,0.01,37491,26673.1,8, 0.0878289,,0.0878289,0.0449624,0.041853,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,24,0.014,94794,10549.2,8, 0.0531909,,0.0531909,0.0383588,0.0474778,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,28,0.022,62390,16028.2,8, 0.0653063,,0.0245292,0.0342394,0.0653063,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,32,0.031,86263,11592.5,8, 0.0362422,,0.00734902,0.0251618,0.0362422,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,36,0.063,130992,7634.05,8, 0.0378704,,0.0378704,0.0230188,0.0173186,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,40,0.11,191963,5209.34,8, 0.0395793,,0.0395793,0.0205691,0.0207541,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,44,0.162,8.58456e+06,116.488,8, 0.0348944,,0.0348944,0.0173623,0.0156635,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,48,0.178,279190,3581.79,8, 0.0264895,,0.0264895,0.0142414,0.0237005,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,52,0.22,366831,2726.05,8, 0.0169558,,0.0169558,0.0100233,0.0111603,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,56,0.278,7.19149e+06,139.053,8, 0.0104289,,0.00881761,0.00840488,0.0104289,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,60,0.357,569041,1757.34,8, 0.0116509,,0.0041364,0.0116509,0.0111372,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,64,0.393,5.6815e+06,176.01,8, 0.0194974,,0.00785455,0.016656,0.0194974,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,68,0.455,2.38042e+06,420.094,8, 0.0131025,,0.0116937,0.0131025,0.00921961,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,72,0.603,2.58167e+06,387.346,8, 0.0148625,,0.0148625,0.00954764,0.00505112,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,76,0.701,978256,1022.23,8, 0.0133676,,0.0133676,0.00666954,0.0078117,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,80,0.787,2.77511e+06,360.346,8, 0.0103691,,0.0103691,0.0051265,0.00586515,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,84,0.978,2.67232e+06,374.206,8, 0.00923542,,0.00700203,0.00366203,0.00923542,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,88,1.071,1.38821e+06,720.353,8, 0.00424144,,0.00333835,0.00284541,0.00424144,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,92,1.214,1.2708e+06,786.903,8, 0.00526654,,0.00184978,0.00381838,0.00526654,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,96,1.482,1.59068e+06,628.661,8, 0.00488871,,0.00458876,0.00361571,0.00488871,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,100,1.665,2.12373e+06,470.87,8, 0.00900986,,0.005565,0.00493684,0.00900986,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,104,1.705,2.36311e+06,423.171,8, 0.00756401,,0.00756401,0.00471428,0.00502911,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,108,1.891,2.63405e+06,379.644,8, 0.00717073,,0.00717073,0.00481674,0.00456619,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,112,2.295,2.95667e+06,338.219,8, 0.00583998,,0.00583998,0.0050704,0.00492882,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,116,2.483,7.59558e+06,131.656,8, 0.00544453,,0.00403204,0.00500932,0.00544453,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,120,0.492,3.42273e+06,292.164,8, 0.00510245,,0.00164758,0.00499472,0.00510245,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,124,0.639,1.15376e+07,86.6735,8, 0.00449075,,0.00225517,0.00438809,0.00449075,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,128,0.609,4.15708e+06,240.554,8, 0.00428042,,0.0033382,0.00394045,0.00428042,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,132,0.664,4.67247e+06,214.02,8, 0.00426298,,0.00330468,0.00407592,0.00426298,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,136,0.769,1.09095e+07,91.6636,8, 0.00555811,,0.00477567,0.00359106,0.00555811,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,140,0.809,7.05326e+06,141.778,8, 0.00498763,,0.00462866,0.00472604,0.00498763,
Non-smooth: Wendland CSRBF+Runge,linear interp; CPU Sparse Matrix   ,144,0.98,6.33686e+06,157.807,8, 0.00564013,,0.00382129,0.00564013,0.00465346,
